#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NAT10	TERT	9606.ENSP00000257829	9606.ENSP00000309572	0	0	0	0	0	0.292	0.720	0	0.793
NEK7	NLRP3	9606.ENSP00000356355	9606.ENSP00000337383	0	0	0	0	0	0.983	0.900	0	0.998
NFE2L2	NOTCH1	9606.ENSP00000380252	9606.ENSP00000498587	0	0	0	0	0	0	0.750	0	0.750
NFKB1	SIRT1	9606.ENSP00000226574	9606.ENSP00000212015	0	0	0	0	0	0.330	0.900	0	0.930
NFKB1	NFKBIA	9606.ENSP00000226574	9606.ENSP00000216797	0	0	0	0.755	0	0.997	0.900	0	0.999
NFKB1	PPARG	9606.ENSP00000226574	9606.ENSP00000287820	0	0	0	0	0	0.292	0.750	0	0.815
NFKB1	NLRP3	9606.ENSP00000226574	9606.ENSP00000337383	0	0	0	0	0	0.093	0.900	0	0.905
NFKB1	TLR4	9606.ENSP00000226574	9606.ENSP00000363089	0	0	0	0	0	0.093	0.900	0	0.905
NFKB1	TNF	9606.ENSP00000226574	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0	0.900
NFKB1	RELA	9606.ENSP00000226574	9606.ENSP00000384273	0	0	0	0.769	0	0.999	0.900	0	0.999
NFKBIA	RELA	9606.ENSP00000216797	9606.ENSP00000384273	0	0	0	0	0	0.999	0.900	0	0.999
NGF	NGFR	9606.ENSP00000358525	9606.ENSP00000172229	0	0	0	0	0	0.863	0.900	0	0.985
NGF	STAT3	9606.ENSP00000358525	9606.ENSP00000264657	0	0	0	0	0	0	0.750	0	0.750
NGF	NTRK1	9606.ENSP00000358525	9606.ENSP00000431418	0	0	0	0	0	0.983	0.900	0	0.998
NGFR	PIK3CB	9606.ENSP00000172229	9606.ENSP00000501150	0	0	0	0	0	0	0.900	0	0.900
NGFR	PIK3R1	9606.ENSP00000172229	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
NGFR	PIK3CA	9606.ENSP00000172229	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
NGFR	TRAF6	9606.ENSP00000172229	9606.ENSP00000433623	0	0	0	0	0	0.636	0.900	0	0.962
NGFR	NTRK1	9606.ENSP00000172229	9606.ENSP00000431418	0	0	0	0	0	0.715	0	0	0.715
NLRP3	RELA	9606.ENSP00000337383	9606.ENSP00000384273	0	0	0	0	0	0.099	0.900	0	0.906
NOS2	NOS3	9606.ENSP00000327251	9606.ENSP00000297494	0	0	0	0.942	0	0.087	0.900	0	0.904
NOS3	PLCG2	9606.ENSP00000297494	9606.ENSP00000482457	0	0	0	0	0	0	0.900	0	0.900
NOTCH1	PSEN1	9606.ENSP00000498587	9606.ENSP00000326366	0	0	0	0	0	0.954	0.650	0	0.983
NQO1	TP53	9606.ENSP00000319788	9606.ENSP00000269305	0	0	0	0	0	0.735	0	0	0.735
NR1H3	PPARA	9606.ENSP00000477707	9606.ENSP00000385523	0	0	0	0.708	0	0.739	0	0	0.739
NR1H4	PPARGC1A	9606.ENSP00000447149	9606.ENSP00000264867	0	0	0	0	0	0.936	0	0	0.936
NR3C1	RUNX2	9606.ENSP00000231509	9606.ENSP00000360493	0	0	0	0	0	0.071	0.750	0	0.757
NR3C1	RELA	9606.ENSP00000231509	9606.ENSP00000384273	0	0	0	0	0	0.739	0	0	0.739
NR3C1	SMAD3	9606.ENSP00000231509	9606.ENSP00000332973	0	0	0	0	0	0.512	0.500	0	0.745
NR3C1	STAT3	9606.ENSP00000231509	9606.ENSP00000264657	0	0	0	0	0	0.736	0	0	0.736
NR3C1	PPARGC1A	9606.ENSP00000231509	9606.ENSP00000264867	0	0	0	0	0	0.828	0.500	0	0.910
NRAS	PDGFRA	9606.ENSP00000358548	9606.ENSP00000257290	0	0	0	0	0	0.092	0.900	0	0.905
NRAS	PIK3CA	9606.ENSP00000358548	9606.ENSP00000263967	0	0	0	0	0	0.483	0.900	0	0.946
NRAS	SYK	9606.ENSP00000358548	9606.ENSP00000364898	0	0	0	0	0	0.110	0.900	0	0.907
NRAS	PIK3CB	9606.ENSP00000358548	9606.ENSP00000501150	0	0	0	0	0	0.133	0.900	0	0.909
NRAS	PIK3R1	9606.ENSP00000358548	9606.ENSP00000428056	0	0	0	0	0	0.143	0.900	0	0.910
NRAS	SRC	9606.ENSP00000358548	9606.ENSP00000362680	0	0	0	0	0	0.295	0.900	0	0.926
NRAS	SOS1	9606.ENSP00000358548	9606.ENSP00000384675	0	0	0	0	0	0.377	0.900	0	0.935
NTRK1	PIK3CA	9606.ENSP00000431418	9606.ENSP00000263967	0	0	0	0	0	0.087	0.900	0	0.904
NTRK1	STAT3	9606.ENSP00000431418	9606.ENSP00000264657	0	0	0	0	0	0.113	0.750	0	0.769
NTRK1	PIK3R1	9606.ENSP00000431418	9606.ENSP00000428056	0	0	0	0	0	0.453	0.900	0	0.942
NTRK1	PLCG2	9606.ENSP00000431418	9606.ENSP00000482457	0	0	0	0	0	0.059	0.900	0	0.901
NTRK1	PIK3CB	9606.ENSP00000431418	9606.ENSP00000501150	0	0	0	0	0	0.087	0.900	0	0.904
NTRK2	SRC	9606.ENSP00000277120	9606.ENSP00000362680	0	0	0	0.696	0	0	0.750	0	0.750
NTRK2	PLCG2	9606.ENSP00000277120	9606.ENSP00000482457	0	0	0	0	0	0.059	0.900	0	0.901
PAH	TYR	9606.ENSP00000448059	9606.ENSP00000263321	0	0	0	0	0	0.045	0.800	0	0.800
PAH	TAT	9606.ENSP00000448059	9606.ENSP00000348234	0	0	0	0	0	0	0.900	0	0.900
PAH	TH	9606.ENSP00000448059	9606.ENSP00000370571	0	0	0	0.941	0	0.071	0.800	0	0.806
PARP1	TP53	9606.ENSP00000355759	9606.ENSP00000269305	0	0	0	0	0	0.794	0	0	0.794
PAX8	PPARG	9606.ENSP00000263334	9606.ENSP00000287820	0	0	0	0	0	0.045	0.900	0	0.900
PBRM1	RB1	9606.ENSP00000386593	9606.ENSP00000267163	0	0	0	0	0	0	0.720	0	0.720
PBRM1	SMARCB1	9606.ENSP00000386593	9606.ENSP00000340883	0	0	0	0	0	0.992	0.720	0	0.997
PCCA	PCCB	9606.ENSP00000365462	9606.ENSP00000419027	0	0	0	0	0	0.928	0.967	0	0.997
PDCD1	PTPN11	9606.ENSP00000335062	9606.ENSP00000489597	0	0	0	0	0	0.609	0.900	0	0.959
PDGFRA	PLCG2	9606.ENSP00000257290	9606.ENSP00000482457	0	0	0	0	0	0.094	0.900	0	0.905
PDGFRA	STAT1	9606.ENSP00000257290	9606.ENSP00000354394	0	0	0	0	0	0.612	0.700	0	0.878
PDGFRA	PTK2	9606.ENSP00000257290	9606.ENSP00000341189	0	0	0	0.576	0	0.088	0.900	0	0.904
PDGFRA	SOS1	9606.ENSP00000257290	9606.ENSP00000384675	0	0	0	0	0	0.071	0.900	0	0.903
PDGFRA	SRC	9606.ENSP00000257290	9606.ENSP00000362680	0	0	0	0.669	0	0.091	0.900	0	0.905
PDGFRA	PIK3CB	9606.ENSP00000257290	9606.ENSP00000501150	0	0	0	0	0	0.098	0.900	0	0.905
PDGFRA	STAT3	9606.ENSP00000257290	9606.ENSP00000264657	0	0	0	0	0	0.612	0.700	0	0.878
PDGFRA	PIK3CA	9606.ENSP00000257290	9606.ENSP00000263967	0	0	0	0	0	0.334	0.900	0	0.930
PDGFRA	PTPN11	9606.ENSP00000257290	9606.ENSP00000489597	0	0	0	0	0	0.607	0.900	0	0.959
PDGFRA	PIK3R1	9606.ENSP00000257290	9606.ENSP00000428056	0	0	0	0	0	0.808	0.900	0	0.980
PIK3CA	PLCG2	9606.ENSP00000263967	9606.ENSP00000482457	0	0	0	0	0	0	0.900	0	0.900
PIK3CA	TLR4	9606.ENSP00000263967	9606.ENSP00000363089	0	0	0	0	0	0.086	0.900	0	0.904
PIK3CA	SYK	9606.ENSP00000263967	9606.ENSP00000364898	0	0	0	0	0	0.069	0.900	0	0.902
PIK3CA	VAV1	9606.ENSP00000263967	9606.ENSP00000472929	0	0	0	0	0	0	0.900	0	0.900
PIK3CA	PTK2	9606.ENSP00000263967	9606.ENSP00000341189	0	0	0	0	0	0.512	0.900	0	0.949
PIK3CA	SRC	9606.ENSP00000263967	9606.ENSP00000362680	0	0	0	0	0	0.069	0.900	0	0.902
PIK3CA	PTPN11	9606.ENSP00000263967	9606.ENSP00000489597	0	0	0	0	0	0.661	0.900	0	0.964
PIK3CA	PTEN	9606.ENSP00000263967	9606.ENSP00000361021	0	0	0	0	0	0.134	0.900	0	0.909
PIK3CA	PIK3CB	9606.ENSP00000263967	9606.ENSP00000501150	0	0	0	0.882	0	0	0.900	0	0.900
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0	0	0	0	0.997	0.967	0	0.999
PIK3CB	PTK2	9606.ENSP00000501150	9606.ENSP00000341189	0	0	0	0	0	0.091	0.900	0	0.905
PIK3CB	PTEN	9606.ENSP00000501150	9606.ENSP00000361021	0	0	0	0	0	0.134	0.900	0	0.909
PIK3CB	SRC	9606.ENSP00000501150	9606.ENSP00000362680	0	0	0	0	0	0.069	0.900	0	0.902
PIK3CB	TLR4	9606.ENSP00000501150	9606.ENSP00000363089	0	0	0	0	0	0.086	0.900	0	0.904
PIK3CB	SYK	9606.ENSP00000501150	9606.ENSP00000364898	0	0	0	0	0	0.069	0.900	0	0.902
PIK3CB	PIK3R1	9606.ENSP00000501150	9606.ENSP00000428056	0	0	0	0	0	0.936	0.914	0	0.994
PIK3CB	VAV1	9606.ENSP00000501150	9606.ENSP00000472929	0	0	0	0	0	0	0.900	0	0.900
PIK3CB	PLCG2	9606.ENSP00000501150	9606.ENSP00000482457	0	0	0	0	0	0	0.900	0	0.900
PIK3CB	PTPN11	9606.ENSP00000501150	9606.ENSP00000489597	0	0	0	0	0	0.049	0.900	0	0.900
PIK3R1	PTK2	9606.ENSP00000428056	9606.ENSP00000341189	0	0	0	0	0	0.785	0.900	0	0.977
PIK3R1	RAC1	9606.ENSP00000428056	9606.ENSP00000348461	0	0	0	0	0	0.610	0.400	0	0.756
PIK3R1	PTEN	9606.ENSP00000428056	9606.ENSP00000361021	0	0	0	0	0	0.554	0.900	0	0.953
PIK3R1	SRC	9606.ENSP00000428056	9606.ENSP00000362680	0	0	0	0	0	0.880	0.900	0	0.987
PIK3R1	TLR4	9606.ENSP00000428056	9606.ENSP00000363089	0	0	0	0	0	0	0.900	0	0.900
PIK3R1	SYK	9606.ENSP00000428056	9606.ENSP00000364898	0	0	0	0	0	0.536	0.900	0	0.951
PIK3R1	SOS1	9606.ENSP00000428056	9606.ENSP00000384675	0	0	0	0	0	0.613	0.500	0	0.798
PIK3R1	PLCG2	9606.ENSP00000428056	9606.ENSP00000482457	0	0	0	0.553	0	0.616	0.900	0	0.959
PIK3R1	VAV1	9606.ENSP00000428056	9606.ENSP00000472929	0	0	0	0.552	0	0.625	0.900	0	0.960
PIK3R1	PTPN11	9606.ENSP00000428056	9606.ENSP00000489597	0	0	0	0	0	0.880	0.900	0	0.987
PLCG2	PTEN	9606.ENSP00000482457	9606.ENSP00000361021	0	0	0	0	0	0	0.900	0	0.900
PLCG2	SRC	9606.ENSP00000482457	9606.ENSP00000362680	0	0	0	0	0	0.045	0.800	0	0.800
PLCG2	SYK	9606.ENSP00000482457	9606.ENSP00000364898	0	0	0	0.554	0	0.292	0.900	0	0.926
PLCG2	SH3BP2	9606.ENSP00000482457	9606.ENSP00000424846	0	0	0	0	0	0.292	0.900	0	0.926
PLCG2	VAV1	9606.ENSP00000482457	9606.ENSP00000472929	0	0	0	0.553	0	0.312	0.900	0	0.928
PLCG2	PTPN11	9606.ENSP00000482457	9606.ENSP00000489597	0	0	0	0.573	0	0.297	0.800	0	0.853
POU5F1	STAT3	9606.ENSP00000259915	9606.ENSP00000264657	0	0	0	0	0	0.044	0.700	0	0.700
POU5F1	SMAD3	9606.ENSP00000259915	9606.ENSP00000332973	0	0	0	0	0	0.314	0.800	0	0.856
POU5F1	SOX2	9606.ENSP00000259915	9606.ENSP00000323588	0	0	0	0	0	0.983	0.900	0	0.998
PPARA	PPARGC1A	9606.ENSP00000385523	9606.ENSP00000264867	0	0	0	0	0	0.959	0.900	0	0.995
PPARG	SIRT1	9606.ENSP00000287820	9606.ENSP00000212015	0	0	0	0	0	0.345	0.900	0	0.931
PPARG	TGFB1	9606.ENSP00000287820	9606.ENSP00000221930	0	0	0	0	0	0	0.750	0	0.750
PPARG	PPARGC1A	9606.ENSP00000287820	9606.ENSP00000264867	0	0	0	0	0	0.992	0.500	0	0.995
PPARG	SREBF1	9606.ENSP00000287820	9606.ENSP00000348069	0	0	0	0	0	0	0.750	0	0.750
PPARG	RELA	9606.ENSP00000287820	9606.ENSP00000384273	0	0	0	0	0	0.834	0.750	0	0.956
PPARGC1A	SIRT1	9606.ENSP00000264867	9606.ENSP00000212015	0	0	0	0	0	0.499	0.900	0	0.947
PPARGC1A	RUNX2	9606.ENSP00000264867	9606.ENSP00000360493	0	0	0	0	0	0	0.750	0	0.750
PPARGC1A	SOD1	9606.ENSP00000264867	9606.ENSP00000270142	0	0	0	0	0	0	0.900	0	0.900
PPARGC1A	PRKAA2	9606.ENSP00000264867	9606.ENSP00000360290	0	0	0	0	0	0.292	0.900	0	0.926
PPARGC1A	SOD2	9606.ENSP00000264867	9606.ENSP00000446252	0	0	0	0	0	0	0.900	0	0.900
PPARGC1A	SIRT3	9606.ENSP00000264867	9606.ENSP00000372191	0	0	0	0	0	0.077	0.750	0	0.759
PPARGC1A	TFAM	9606.ENSP00000264867	9606.ENSP00000420588	0	0	0	0	0	0	0.900	0	0.900
PRMT5	TP53	9606.ENSP00000319169	9606.ENSP00000269305	0	0	0	0	0	0.446	0.500	0	0.711
PSEN1	TRAF6	9606.ENSP00000326366	9606.ENSP00000433623	0	0	0	0	0	0.735	0.400	0	0.834
PTCH1	SMO	9606.ENSP00000332353	9606.ENSP00000249373	0	0	0	0	0	0.736	0.900	0	0.972
PTCH1	SHH	9606.ENSP00000332353	9606.ENSP00000297261	0	0	0	0	0	0.993	0.900	0	0.999
PTEN	TP53	9606.ENSP00000361021	9606.ENSP00000269305	0	0	0	0	0	0.748	0.900	0	0.973
PTEN	TNKS	9606.ENSP00000361021	9606.ENSP00000311579	0	0	0	0	0	0.311	0.750	0	0.820
PTEN	PTK2	9606.ENSP00000361021	9606.ENSP00000341189	0	0	0	0	0	0.801	0.900	0	0.979
PTGER4	SRC	9606.ENSP00000302846	9606.ENSP00000362680	0	0	0	0	0	0.510	0.500	0	0.744
PTGS2	STAT3	9606.ENSP00000356438	9606.ENSP00000264657	0	0	0	0	0	0	0.750	0	0.750
PTGS2	TP53	9606.ENSP00000356438	9606.ENSP00000269305	0	0	0	0	0	0.820	0	0	0.820
PTH	PTH1R	9606.ENSP00000433208	9606.ENSP00000402723	0	0	0	0	0	0.956	0.900	0	0.995
PTK2	VHL	9606.ENSP00000341189	9606.ENSP00000256474	0	0	0	0	0	0.800	0	0	0.800
PTK2	TP53	9606.ENSP00000341189	9606.ENSP00000269305	0	0	0	0	0	0.829	0	0	0.829
PTK2	SOCS3	9606.ENSP00000341189	9606.ENSP00000330341	0	0	0	0	0	0.743	0	0	0.743
PTK2	STAT1	9606.ENSP00000341189	9606.ENSP00000354394	0	0	0	0	0	0.775	0	0	0.775
PTK2	PTPN11	9606.ENSP00000341189	9606.ENSP00000489597	0	0	0	0	0	0.994	0	0	0.994
PTK2	SOS1	9606.ENSP00000341189	9606.ENSP00000384675	0	0	0	0	0	0.994	0.800	0	0.998
PTK2	SRC	9606.ENSP00000341189	9606.ENSP00000362680	0	0	0	0.728	0	0.929	0.900	0	0.992
PTPN11	STAT3	9606.ENSP00000489597	9606.ENSP00000264657	0	0	0	0	0	0.526	0.500	0	0.753
PTPN11	STAT5A	9606.ENSP00000489597	9606.ENSP00000341208	0	0	0	0	0	0.526	0.800	0	0.901
PTPN11	STAT1	9606.ENSP00000489597	9606.ENSP00000354394	0	0	0	0	0	0.439	0.500	0	0.707
PTPN11	SRC	9606.ENSP00000489597	9606.ENSP00000362680	0	0	0	0.556	0	0.538	0.800	0	0.903
PTPN11	SYK	9606.ENSP00000489597	9606.ENSP00000364898	0	0	0	0.555	0	0.097	0.900	0	0.905
PTPN11	SOS1	9606.ENSP00000489597	9606.ENSP00000384675	0	0	0	0	0	0.994	0.900	0	0.999
PTPN11	TRAF6	9606.ENSP00000489597	9606.ENSP00000433623	0	0	0	0	0	0.301	0.900	0	0.927
PTPN11	VAV1	9606.ENSP00000489597	9606.ENSP00000472929	0	0	0	0	0	0	0.900	0	0.900
PTPN11	SIRPA	9606.ENSP00000489597	9606.ENSP00000478763	0	0	0	0	0	0.816	0.500	0	0.904
RAC1	VAV1	9606.ENSP00000348461	9606.ENSP00000472929	0	0	0	0	0	0.773	0.800	0	0.952
RARA	ZBTB16	9606.ENSP00000254066	9606.ENSP00000338157	0	0	0	0	0	0.311	0.900	0	0.928
RB1	SIRT1	9606.ENSP00000267163	9606.ENSP00000212015	0	0	0	0	0	0.510	0.540	0	0.764
RB1	SMARCB1	9606.ENSP00000267163	9606.ENSP00000340883	0	0	0	0	0	0.091	0.720	0	0.734
RB1	RUNX2	9606.ENSP00000267163	9606.ENSP00000360493	0	0	0	0	0	0.512	0.700	0	0.847
RELA	SIRT1	9606.ENSP00000384273	9606.ENSP00000212015	0	0	0	0	0	0.646	0.900	0	0.963
RELA	STAT3	9606.ENSP00000384273	9606.ENSP00000264657	0	0	0	0	0	0.793	0	0	0.793
RELA	TLR4	9606.ENSP00000384273	9606.ENSP00000363089	0	0	0	0	0	0.125	0.900	0	0.908
RELA	TNF	9606.ENSP00000384273	9606.ENSP00000398698	0	0	0	0	0	0.516	0.900	0	0.949
RET	STAT3	9606.ENSP00000347942	9606.ENSP00000264657	0	0	0	0	0	0.806	0	0	0.806
RUNX2	STAT1	9606.ENSP00000360493	9606.ENSP00000354394	0	0	0	0	0	0	0.700	0	0.700
RUNX2	YAP1	9606.ENSP00000360493	9606.ENSP00000478927	0	0	0	0	0	0.777	0.500	0	0.883
SH3BP2	VAV1	9606.ENSP00000424846	9606.ENSP00000472929	0	0	0	0	0	0.758	0.900	0	0.974
SHMT2	SPTLC2	9606.ENSP00000333667	9606.ENSP00000216484	0	0	0	0	0	0	0.800	0	0.800
SHMT2	SPTLC1	9606.ENSP00000333667	9606.ENSP00000262554	0	0	0	0	0	0	0.800	0	0.800
SIRPA	SYK	9606.ENSP00000478763	9606.ENSP00000364898	0	0	0	0	0	0.081	0.900	0	0.904
SIRT1	TP53	9606.ENSP00000212015	9606.ENSP00000269305	0	0	0	0	0	0.886	0.900	0	0.988
SLC2A1	TP53	9606.ENSP00000416293	9606.ENSP00000269305	0	0	0	0	0	0.231	0.900	0	0.919
SLC2A1	SLC2A4	9606.ENSP00000416293	9606.ENSP00000320935	0	0	0	0.968	0	0	0.900	0	0.900
SMAD2	YAP1	9606.ENSP00000262160	9606.ENSP00000478927	0	0	0	0	0	0.446	0.900	0	0.942
SMAD2	TP53	9606.ENSP00000262160	9606.ENSP00000269305	0	0	0	0	0	0.797	0	0	0.797
SMAD2	SMAD3	9606.ENSP00000262160	9606.ENSP00000332973	0	0	0	0.984	0	0.911	0.900	0	0.990
SMAD2	SMAD4	9606.ENSP00000262160	9606.ENSP00000341551	0	0	0	0.827	0	0.999	0.900	0	0.999
SMAD2	TGFBR1	9606.ENSP00000262160	9606.ENSP00000447297	0	0	0	0	0	0.841	0.900	0	0.983
SMAD3	SOX2	9606.ENSP00000332973	9606.ENSP00000323588	0	0	0	0	0	0.059	0.800	0	0.803
SMAD3	YAP1	9606.ENSP00000332973	9606.ENSP00000478927	0	0	0	0	0	0.446	0.900	0	0.942
SMAD3	SMAD4	9606.ENSP00000332973	9606.ENSP00000341551	0	0	0	0.864	0	0.999	0.900	0	0.999
SMAD3	TGFBR1	9606.ENSP00000332973	9606.ENSP00000447297	0	0	0	0	0	0.658	0.900	0	0.964
SMAD4	YAP1	9606.ENSP00000341551	9606.ENSP00000478927	0	0	0	0	0	0.250	0.800	0	0.843
SMAD4	TGFBR1	9606.ENSP00000341551	9606.ENSP00000447297	0	0	0	0	0	0.535	0.900	0	0.951
SMO	SUFU	9606.ENSP00000249373	9606.ENSP00000358918	0	0	0	0	0	0	0.900	0	0.900
SNCA	TH	9606.ENSP00000500990	9606.ENSP00000370571	0	0	0	0	0	0.095	0.900	0	0.905
SOCS3	STAT3	9606.ENSP00000330341	9606.ENSP00000264657	0	0	0	0	0	0.340	0.750	0	0.828
SOCS3	STAT1	9606.ENSP00000330341	9606.ENSP00000354394	0	0	0	0	0	0.107	0.900	0	0.906
SOD1	SOD2	9606.ENSP00000270142	9606.ENSP00000446252	0	0	0	0	0	0.661	0.900	0	0.964
SPATA2	TNFRSF1A	9606.ENSP00000416799	9606.ENSP00000162749	0	0	0	0	0	0.994	0.500	0	0.996
SPATA2	TNF	9606.ENSP00000416799	9606.ENSP00000398698	0	0	0	0	0	0.792	0.500	0	0.891
SPTLC1	SPTLC2	9606.ENSP00000262554	9606.ENSP00000216484	0	0	0	0.709	0	0.979	0.951	0	0.998
SRC	STAT3	9606.ENSP00000362680	9606.ENSP00000264657	0	0	0	0	0	0.841	0.900	0	0.983
SRC	STAT1	9606.ENSP00000362680	9606.ENSP00000354394	0	0	0	0	0	0.646	0.500	0	0.815
SRC	YAP1	9606.ENSP00000362680	9606.ENSP00000478927	0	0	0	0	0	0.071	0.700	0	0.709
SRC	SYK	9606.ENSP00000362680	9606.ENSP00000364898	0	0	0	0.722	0	0.650	0.900	0	0.963
STAT1	STAT3	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0	0.947	0	0.874	0.900	0	0.986
STAT1	STAT5A	9606.ENSP00000354394	9606.ENSP00000341208	0	0	0	0.722	0	0.387	0.650	0	0.776
STAT3	SYK	9606.ENSP00000264657	9606.ENSP00000364898	0	0	0	0	0	0.796	0.500	0	0.893
STAT3	TP53	9606.ENSP00000264657	9606.ENSP00000269305	0	0	0	0	0	0.164	0.800	0	0.825
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0	0.738	0	0	0.900	0	0.900
SYK	VAV1	9606.ENSP00000364898	9606.ENSP00000472929	0	0	0	0	0	0.971	0.900	0	0.996
TAT	TYR	9606.ENSP00000348234	9606.ENSP00000263321	0	0	0	0	0	0.045	0.900	0	0.900
TAT	TH	9606.ENSP00000348234	9606.ENSP00000370571	0	0	0	0	0	0	0.900	0	0.900
TGFB1	TGFBR1	9606.ENSP00000221930	9606.ENSP00000447297	0	0	0	0	0	0.979	0.900	0	0.997
TGFBR1	TRAF6	9606.ENSP00000447297	9606.ENSP00000433623	0	0	0	0	0	0.795	0	0	0.795
TGFBR1	YAP1	9606.ENSP00000447297	9606.ENSP00000478927	0	0	0	0	0	0.071	0.900	0	0.903
TH	TYR	9606.ENSP00000370571	9606.ENSP00000263321	0	0	0	0	0	0.045	0.900	0	0.900
TLR3	TRAF6	9606.ENSP00000296795	9606.ENSP00000433623	0	0	0	0	0	0.985	0.500	0	0.992
TLR4	TRAF6	9606.ENSP00000363089	9606.ENSP00000433623	0	0	0	0	0	0.923	0.900	0	0.992
TNF	TNFRSF1A	9606.ENSP00000398698	9606.ENSP00000162749	0	0	0	0	0	0.999	0.900	0	0.999
TNFRSF11A	TNFSF11	9606.ENSP00000465500	9606.ENSP00000381775	0	0	0	0	0	0.954	0.900	0	0.995
TNFRSF11A	TRAF6	9606.ENSP00000465500	9606.ENSP00000433623	0	0	0	0	0	0.849	0.900	0	0.984
TNFRSF11B	TNFSF11	9606.ENSP00000297350	9606.ENSP00000381775	0	0	0	0	0	0.963	0.900	0	0.996
TNFRSF1A	TRAF6	9606.ENSP00000162749	9606.ENSP00000433623	0	0	0	0	0	0.300	0.900	0	0.927
