name;id;mesh_id;level;AKU_relevance
@DISEASE_Liver_Cirrhosis_Biliary;D008105;D008105;6.0;not relevant
@DISEASE_Liver_Failure;D017093;D017093;4.0;not relevant
@DISEASE_Liver_Failure_Acute;D017114;D017114;5.0;not relevant
@DISEASE_Liver_Neoplasms;D008113;D008113;3.0;not relevant
@DISEASE_Liver_Neoplasms;D008113;D008113;3.0;not relevant
@DISEASE_Liver_Neoplasms;D008113;D008113;4.0;not relevant
@DISEASE_Lung_Neoplasms;D008175;D008175;3.0;not relevant
@DISEASE_Lung_Neoplasms;D008175;D008175;3.0;not relevant
@DISEASE_Lung_Neoplasms;D008175;D008175;5.0;not relevant
@DISEASE_Lupus_Erythematosus_Systemic;D008180;D008180;3.0;not relevant
@DISEASE_Lupus_Erythematosus_Systemic;D008180;D008180;3.0;not relevant
@DISEASE_Lupus_Nephritis;D008181;D008181;4.0;not relevant
@DISEASE_Lupus_Nephritis;D008181;D008181;4.0;not relevant
@DISEASE_Lupus_Nephritis;D008181;D008181;6.0;not relevant
@DISEASE_Lupus_Nephritis;D008181;D008181;7.0;not relevant
@DISEASE_Lupus_Nephritis;D008181;D008181;8.0;not relevant
@DISEASE_Lymphatic_Metastasis;D008207;D008207;4.0;not relevant
@DISEASE_Lymphatic_Metastasis;D008207;D008207;5.0;not relevant
@DISEASE_Lymphoma;D008223;D008223;3.0;not relevant
@DISEASE_Lymphoma;D008223;D008223;4.0;not relevant
@DISEASE_Lymphoma;D008223;D008223;4.0;not relevant
@DISEASE_Lymphoma_B_Cell;D016393;D016393;5.0;not relevant
@DISEASE_Lymphoma_B_Cell;D016393;D016393;6.0;not relevant
@DISEASE_Lymphoma_B_Cell;D016393;D016393;6.0;not relevant
@DISEASE_Lymphoma_B_Cell_Marginal_Zone;D018442;D018442;6.0;not relevant
@DISEASE_Lymphoma_B_Cell_Marginal_Zone;D018442;D018442;7.0;not relevant
@DISEASE_Lymphoma_B_Cell_Marginal_Zone;D018442;D018442;7.0;not relevant
@DISEASE_Lymphoma_Follicular;D008224;D008224;5.0;not relevant
@DISEASE_Lymphoma_Follicular;D008224;D008224;6.0;not relevant
@DISEASE_Lymphoma_Follicular;D008224;D008224;6.0;not relevant
@DISEASE_Lymphoma_Large_B_Cell_Diffuse;D016403;D016403;6.0;not relevant
@DISEASE_Lymphoma_Large_B_Cell_Diffuse;D016403;D016403;7.0;not relevant
@DISEASE_Lymphoma_Large_B_Cell_Diffuse;D016403;D016403;7.0;not relevant
@DISEASE_Lymphoma_Large_Cell_Anaplastic;D017728;D017728;6.0;not relevant
@DISEASE_Lymphoma_Large_Cell_Anaplastic;D017728;D017728;7.0;not relevant
@DISEASE_Lymphoma_Large_Cell_Anaplastic;D017728;D017728;7.0;not relevant
@DISEASE_Lymphoma_Mantle_Cell;D020522;D020522;5.0;not relevant
@DISEASE_Lymphoma_Mantle_Cell;D020522;D020522;6.0;not relevant
@DISEASE_Lymphoma_Mantle_Cell;D020522;D020522;6.0;not relevant
@DISEASE_Lymphoma_Non_Hodgkin;D008228;D008228;4.0;not relevant
@DISEASE_Lymphoma_Non_Hodgkin;D008228;D008228;5.0;not relevant
@DISEASE_Lymphoma_Non_Hodgkin;D008228;D008228;5.0;not relevant
@DISEASE_Lymphoma_T_Cell_Cutaneous;D016410;D016410;6.0;not relevant
@DISEASE_Lymphoma_T_Cell_Cutaneous;D016410;D016410;7.0;not relevant
@DISEASE_Lymphoma_T_Cell_Cutaneous;D016410;D016410;7.0;not relevant
@DISEASE_Lymphoma_T_Cell_Peripheral;D016411;D016411;6.0;not relevant
@DISEASE_Lymphoma_T_Cell_Peripheral;D016411;D016411;7.0;not relevant
@DISEASE_Lymphoma_T_Cell_Peripheral;D016411;D016411;7.0;not relevant
@DISEASE_Macular_Degeneration;D008268;D008268;4.0;not relevant
@DISEASE_Macular_dystrophy_corneal_type_1;C537834;;;not relevant
@DISEASE_Malaria;D008288;D008288;4.0;not relevant
@DISEASE_Malaria;D008288;D008288;4.0;not relevant
@DISEASE_Malaria_Falciparum;D016778;D016778;5.0;not relevant
@DISEASE_Malaria_Falciparum;D016778;D016778;5.0;not relevant
@DISEASE_Malformations_of_Cortical_Development;D054220;D054220;3.0;not relevant
@DISEASE_Malformations_of_Cortical_Development;D054220;D054220;4.0;not relevant
@DISEASE_Malformations_of_Cortical_Development_Group_I;D065703;D065703;4.0;not relevant
@DISEASE_Malformations_of_Cortical_Development_Group_I;D065703;D065703;5.0;not relevant
@DISEASE_Malignant_mesenchymal_tumor;C535700;;;not relevant
@DISEASE_Malnutrition;D044342;D044342;3.0;not relevant
@DISEASE_Mason_Type_Diabetes;C562772;;;not relevant
@DISEASE_Mastocytosis;D008415;D008415;3.0;not relevant
@DISEASE_Mastocytosis;D008415;D008415;5.0;not relevant
@DISEASE_Maturity_Onset_Diabetes_of_the_Young_Type_2;C564219;;;not relevant
@DISEASE_Medullary_cystic_kidney_disease_1;C536137;;;relevant
@DISEASE_Medulloblastoma;D008527;D008527;6.0;not relevant
@DISEASE_Medulloblastoma;D008527;D008527;6.0;not relevant
@DISEASE_Medulloblastoma;D008527;D008527;7.0;not relevant
@DISEASE_Medulloblastoma;D008527;D008527;7.0;not relevant
@DISEASE_Medulloblastoma;D008527;D008527;7.0;not relevant
@DISEASE_Medulloblastoma;D008527;D008527;7.0;not relevant
@DISEASE_Megaduodenum;C536139;;;not relevant
@DISEASE_Melanoma;D008545;D008545;4.0;not relevant
@DISEASE_Melanoma;D008545;D008545;4.0;not relevant
@DISEASE_Melanoma;D008545;D008545;4.0;not relevant
@DISEASE_Melanoma;D008545;D008545;6.0;not relevant
@DISEASE_Melanoma;D008545;D008545;6.0;not relevant
@DISEASE_Melanoma_Cutaneous_Malignant;C562393;;;not relevant
@DISEASE_Meningioma;D008579;D008579;4.0;not relevant
@DISEASE_Meningioma;D008579;D008579;4.0;not relevant
@DISEASE_Meningioma;D008579;D008579;5.0;not relevant
@DISEASE_Meningioma;D008579;D008579;6.0;not relevant
@DISEASE_Meningitis_Aseptic;D008582;D008582;4.0;not relevant
@DISEASE_Meningitis_Bacterial;D016920;D016920;4.0;not relevant
@DISEASE_Meningitis_Bacterial;D016920;D016920;4.0;not relevant
@DISEASE_Meningitis_Bacterial;D016920;D016920;5.0;not relevant
@DISEASE_Meningitis_Bacterial;D016920;D016920;5.0;not relevant
@DISEASE_Mesothelioma;D008654;D008654;5.0;not relevant
@DISEASE_Mesothelioma;D008654;D008654;5.0;not relevant
@DISEASE_Mesothelioma_Malignant;D000086002;D000086002;4.0;not relevant
@DISEASE_Mesothelioma_Malignant;D000086002;D000086002;4.0;not relevant
@DISEASE_Mesothelioma_Malignant;D000086002;D000086002;4.0;not relevant
@DISEASE_Mesothelioma_Malignant;D000086002;D000086002;6.0;not relevant
@DISEASE_Mesothelioma_Malignant;D000086002;D000086002;6.0;not relevant
@DISEASE_Mesothelioma_Malignant;D000086002;D000086002;6.0;not relevant
@DISEASE_Mesothelioma_Malignant;D000086002;D000086002;6.0;not relevant
@DISEASE_Metabolism_Inborn_Errors;D008661;D008661;3.0;not relevant
@DISEASE_Metabolism_Inborn_Errors;D008661;D008661;3.0;not relevant
@DISEASE_Metachondromatosis;C562938;;;not relevant
@DISEASE_Microphthalmia_Syndromic_10;C566985;;;not relevant
@DISEASE_Microphthalmos;D008850;D008850;3.0;not relevant
@DISEASE_Microphthalmos;D008850;D008850;4.0;not relevant
@DISEASE_Microsatellite_Instability;D053842;D053842;3.0;not relevant
@DISEASE_Microsatellite_Instability;D053842;D053842;4.0;not relevant
@DISEASE_Microsatellite_Instability;D053842;D053842;5.0;not relevant
@DISEASE_Milk_Hypersensitivity;D016269;D016269;5.0;not relevant
@DISEASE_Mitral_Valve_Insufficiency;D008944;D008944;4.0;relevant
@DISEASE_Mitral_Valve_Prolapse_Myxomatous_2;C564326;;;relevant
@DISEASE_Mouth_Neoplasms;D009062;D009062;3.0;not relevant
@DISEASE_Mouth_Neoplasms;D009062;D009062;4.0;not relevant
@DISEASE_Mucopolysaccharidoses;D009083;D009083;4.0;not relevant
@DISEASE_Mucopolysaccharidoses;D009083;D009083;5.0;not relevant
@DISEASE_Mucopolysaccharidoses;D009083;D009083;5.0;not relevant
@DISEASE_Mucopolysaccharidoses;D009083;D009083;5.0;not relevant
@DISEASE_Mucopolysaccharidoses;D009083;D009083;5.0;not relevant
@DISEASE_Mucositis;D052016;D052016;3.0;not relevant
@DISEASE_Mucositis;D052016;D052016;4.0;not relevant
@DISEASE_Multiple_Myeloma;D009101;D009101;4.0;not relevant
@DISEASE_Multiple_Myeloma;D009101;D009101;4.0;not relevant
@DISEASE_Multiple_Myeloma;D009101;D009101;4.0;not relevant
@DISEASE_Multiple_Myeloma;D009101;D009101;4.0;not relevant
@DISEASE_Multiple_Myeloma;D009101;D009101;5.0;not relevant
@DISEASE_Multiple_Myeloma;D009101;D009101;5.0;not relevant
@DISEASE_Multiple_Organ_Failure;D009102;D009102;4.0;not relevant
@DISEASE_Multiple_Sclerosis;D009103;D009103;4.0;not relevant
@DISEASE_Multiple_Sclerosis;D009103;D009103;4.0;not relevant
@DISEASE_Multiple_Sclerosis;D009103;D009103;5.0;not relevant
@DISEASE_Multiple_Sclerosis_Chronic_Progressive;D020528;D020528;5.0;not relevant
@DISEASE_Multiple_Sclerosis_Chronic_Progressive;D020528;D020528;5.0;not relevant
@DISEASE_Multiple_Sclerosis_Chronic_Progressive;D020528;D020528;5.0;not relevant
@DISEASE_Multiple_Sclerosis_Chronic_Progressive;D020528;D020528;6.0;not relevant
@DISEASE_Muscle_Hypertonia;D009122;D009122;4.0;not relevant
@DISEASE_Muscle_Hypertonia;D009122;D009122;5.0;not relevant
@DISEASE_Muscle_Hypotonia;D009123;D009123;4.0;not relevant
@DISEASE_Muscle_Hypotonia;D009123;D009123;5.0;not relevant
@DISEASE_Muscle_Neoplasms;D019042;D019042;3.0;not relevant
@DISEASE_Muscle_Neoplasms;D019042;D019042;4.0;not relevant
@DISEASE_Muscle_Weakness;D018908;D018908;3.0;not relevant
@DISEASE_Muscle_Weakness;D018908;D018908;3.0;not relevant
@DISEASE_Muscle_Weakness;D018908;D018908;4.0;not relevant
@DISEASE_Muscle_Weakness;D018908;D018908;5.0;not relevant
@DISEASE_Muscular_Atrophy;D009133;D009133;4.0;not relevant
@DISEASE_Muscular_Atrophy;D009133;D009133;4.0;not relevant
@DISEASE_Muscular_Atrophy;D009133;D009133;5.0;not relevant
@DISEASE_Muscular_Dystrophies;D009136;D009136;3.0;not relevant
@DISEASE_Muscular_Dystrophies;D009136;D009136;4.0;not relevant
@DISEASE_Muscular_Dystrophies;D009136;D009136;5.0;not relevant
@DISEASE_Muscular_Dystrophy_Duchenne;D020388;D020388;4.0;not relevant
@DISEASE_Muscular_Dystrophy_Duchenne;D020388;D020388;4.0;not relevant
@DISEASE_Muscular_Dystrophy_Duchenne;D020388;D020388;5.0;not relevant
@DISEASE_Muscular_Dystrophy_Duchenne;D020388;D020388;6.0;not relevant
@DISEASE_Myalgia;D063806;D063806;3.0;not relevant
@DISEASE_Myalgia;D063806;D063806;4.0;not relevant
@DISEASE_Myalgia;D063806;D063806;5.0;not relevant
@DISEASE_Myalgia;D063806;D063806;5.0;not relevant
@DISEASE_Myalgia;D063806;D063806;6.0;not relevant
@DISEASE_Myasthenia_Gravis;D009157;D009157;3.0;not relevant
@DISEASE_Myasthenia_Gravis;D009157;D009157;4.0;not relevant
@DISEASE_Myasthenia_Gravis;D009157;D009157;4.0;not relevant
@DISEASE_Myasthenia_Gravis;D009157;D009157;4.0;not relevant
@DISEASE_Myasthenia_Gravis;D009157;D009157;4.0;not relevant
@DISEASE_Myasthenia_Gravis;D009157;D009157;5.0;not relevant
@DISEASE_Mycoses;D009181;D009181;3.0;not relevant
@DISEASE_Mycosis_Fungoides;D009182;D009182;7.0;not relevant
@DISEASE_Mycosis_Fungoides;D009182;D009182;8.0;not relevant
@DISEASE_Mycosis_Fungoides;D009182;D009182;8.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;4.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;4.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;4.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;4.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;4.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;4.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;5.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;5.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;5.0;not relevant
@DISEASE_Myelitis_Transverse;D009188;D009188;5.0;not relevant
@DISEASE_Myocardial_Infarction;D009203;D009203;4.0;not relevant
@DISEASE_Myocardial_Infarction;D009203;D009203;4.0;not relevant
@DISEASE_Myocardial_Infarction;D009203;D009203;5.0;not relevant
@DISEASE_Myocardial_Infarction;D009203;D009203;5.0;not relevant
@DISEASE_Myocardial_Ischemia;D017202;D017202;3.0;not relevant
@DISEASE_Myocardial_Ischemia;D017202;D017202;3.0;not relevant
@DISEASE_Myocardial_Stunning;D017682;D017682;3.0;not relevant
@DISEASE_Myocardial_Stunning;D017682;D017682;3.0;not relevant
@DISEASE_Myocarditis;D009205;D009205;4.0;not relevant
@DISEASE_Myoclonic_dystonia;C536096;;;not relevant
@DISEASE_Myopathies_Structural_Congenital;D020914;D020914;3.0;not relevant
@DISEASE_Myopathies_Structural_Congenital;D020914;D020914;4.0;not relevant
@DISEASE_Myopathy_with_Giant_Abnormal_Mitochondria;C564971;;;not relevant
@DISEASE_Myopathy_with_Lactic_Acidosis_Hereditary;C564972;;;not relevant
@DISEASE_Myostatin_related_muscle_hypertrophy;C536106;;;not relevant
@DISEASE_Myotonic_Dystrophy;D009223;D009223;4.0;not relevant
@DISEASE_Myotonic_Dystrophy;D009223;D009223;4.0;not relevant
@DISEASE_Myotonic_Dystrophy;D009223;D009223;4.0;not relevant
@DISEASE_Myotonic_Dystrophy;D009223;D009223;4.0;not relevant
@DISEASE_Myotonic_Dystrophy;D009223;D009223;5.0;not relevant
@DISEASE_Myotonic_Dystrophy;D009223;D009223;5.0;not relevant
@DISEASE_Myotonic_Dystrophy;D009223;D009223;6.0;not relevant
@DISEASE_Nasal_Polyps;D009298;D009298;3.0;not relevant
@DISEASE_Nasal_Polyps;D009298;D009298;3.0;not relevant
@DISEASE_Nasal_Polyps;D009298;D009298;4.0;not relevant
@DISEASE_Nasopharyngeal_Carcinoma;D000077274;D000077274;5.0;not relevant
@DISEASE_Nasopharyngeal_Carcinoma;D000077274;D000077274;5.0;not relevant
@DISEASE_Nasopharyngeal_Carcinoma;D000077274;D000077274;5.0;not relevant
@DISEASE_Nasopharyngeal_Carcinoma;D000077274;D000077274;5.0;not relevant
@DISEASE_Nasopharyngeal_Carcinoma;D000077274;D000077274;5.0;not relevant
@DISEASE_Nasopharyngeal_Carcinoma;D000077274;D000077274;5.0;not relevant
@DISEASE_Nasopharyngeal_Carcinoma;D000077274;D000077274;7.0;not relevant
@DISEASE_Neointima;D058426;D058426;3.0;not relevant
@DISEASE_Neoplasm_Invasiveness;D009361;D009361;3.0;not relevant
@DISEASE_Neoplasm_Invasiveness;D009361;D009361;4.0;not relevant
@DISEASE_Neoplasm_Metastasis;D009362;D009362;3.0;not relevant
@DISEASE_Neoplasm_Metastasis;D009362;D009362;4.0;not relevant
@DISEASE_Neoplasms_Adipose_Tissue;D018205;D018205;4.0;not relevant
@DISEASE_Neoplasms_by_Site;D009371;D009371;2.0;not relevant
@DISEASE_Neoplasms_Cystic_Mucinous_and_Serous;D018297;D018297;4.0;not relevant
@DISEASE_Neoplasms_Germ_Cell_and_Embryonal;D009373;D009373;3.0;not relevant
@DISEASE_Neoplasms_Glandular_and_Epithelial;D009375;D009375;3.0;not relevant
@DISEASE_Neoplasms_Plasma_Cell;D054219;D054219;3.0;not relevant
@DISEASE_Neoplasms_Squamous_Cell;D018307;D018307;4.0;not relevant
@DISEASE_Nephritis;D009393;D009393;4.0;not relevant
@DISEASE_Nephritis;D009393;D009393;5.0;not relevant
@DISEASE_Nephritis;D009393;D009393;6.0;not relevant
@DISEASE_Nephrolithiasis_Calcium_Oxalate;C563477;;;not relevant
@DISEASE_Nephronophthisis_familial_juvenile;C537699;;;not relevant
@DISEASE_Nephrosis_Lipoid;D009402;D009402;5.0;not relevant
@DISEASE_Nephrosis_Lipoid;D009402;D009402;6.0;not relevant
@DISEASE_Nephrosis_Lipoid;D009402;D009402;7.0;not relevant
@DISEASE_Nerve_Degeneration;D009410;D009410;3.0;not relevant
@DISEASE_Neuralgia;D009437;D009437;4.0;not relevant
@DISEASE_Neuralgia;D009437;D009437;5.0;not relevant
@DISEASE_Neuralgia_Postherpetic;D051474;D051474;5.0;not relevant
@DISEASE_Neuralgia_Postherpetic;D051474;D051474;6.0;not relevant
@DISEASE_Neurilemmoma;D009442;D009442;6.0;not relevant
@DISEASE_Neurilemmoma;D009442;D009442;6.0;not relevant
@DISEASE_Neurilemmoma;D009442;D009442;6.0;not relevant
@DISEASE_Neuroblastoma;D009447;D009447;7.0;not relevant
@DISEASE_Neuroblastoma;D009447;D009447;8.0;not relevant
@DISEASE_Neuroblastoma;D009447;D009447;8.0;not relevant
@DISEASE_Neuroectodermal_Tumors;D017599;D017599;4.0;not relevant
@DISEASE_Neuroectodermal_Tumors;D017599;D017599;4.0;not relevant
@DISEASE_Neuroferritinopathy;C548080;;;not relevant
@DISEASE_Neurofibromatoses;D017253;D017253;3.0;not relevant
@DISEASE_Neurofibromatoses;D017253;D017253;3.0;not relevant
@DISEASE_Neurofibromatoses;D017253;D017253;4.0;not relevant
@DISEASE_Neurofibromatoses;D017253;D017253;4.0;not relevant
@DISEASE_Neurofibromatoses;D017253;D017253;4.0;not relevant
@DISEASE_Neurofibromatoses;D017253;D017253;6.0;not relevant
@DISEASE_Neurofibrosarcoma;D018319;D018319;6.0;not relevant
@DISEASE_Neurofibrosarcoma;D018319;D018319;6.0;not relevant
@DISEASE_Neurofibrosarcoma;D018319;D018319;6.0;not relevant
@DISEASE_Neurofibrosarcoma;D018319;D018319;7.0;not relevant
@DISEASE_Neurofibrosarcoma;D018319;D018319;7.0;not relevant
@DISEASE_Neuropathy_hereditary_motor_and_sensory_LOM_type;C535716;;;not relevant
@DISEASE_Neuroschistosomiasis;D020818;D020818;4.0;not relevant
@DISEASE_Neuroschistosomiasis;D020818;D020818;5.0;not relevant
@DISEASE_Neuroschistosomiasis;D020818;D020818;5.0;not relevant
@DISEASE_Neuroschistosomiasis;D020818;D020818;6.0;not relevant
@DISEASE_Neuroschistosomiasis;D020818;D020818;6.0;not relevant
@DISEASE_Nocturnal_Paroxysmal_Dystonia;D020183;D020183;4.0;not relevant
@DISEASE_Nocturnal_Paroxysmal_Dystonia;D020183;D020183;4.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;5.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;5.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;5.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;5.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;6.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;6.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;6.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;7.0;not relevant
@DISEASE_Non_Muscle_Invasive_Bladder_Neoplasms;D000093284;D000093284;7.0;not relevant
@DISEASE_Non_ST_Elevated_Myocardial_Infarction;D000072658;D000072658;5.0;not relevant
@DISEASE_Non_ST_Elevated_Myocardial_Infarction;D000072658;D000072658;5.0;not relevant
@DISEASE_Non_ST_Elevated_Myocardial_Infarction;D000072658;D000072658;6.0;not relevant
@DISEASE_Non_ST_Elevated_Myocardial_Infarction;D000072658;D000072658;6.0;not relevant
@DISEASE_Obesity;D009765;D009765;5.0;not relevant
@DISEASE_Obesity;D009765;D009765;5.0;not relevant
@DISEASE_Obesity_Maternal;D000079262;D000079262;4.0;not relevant
@DISEASE_Obesity_Maternal;D000079262;D000079262;6.0;not relevant
@DISEASE_Obesity_Maternal;D000079262;D000079262;6.0;not relevant
@DISEASE_Obesity_Metabolically_Benign;D000067329;D000067329;6.0;not relevant
@DISEASE_Obesity_Metabolically_Benign;D000067329;D000067329;6.0;not relevant
@DISEASE_Ochronosis;D009794;D009794;3.0;relevant
@DISEASE_Odontogenic_Cysts;D009807;D009807;4.0;not relevant
@DISEASE_Odontogenic_Cysts;D009807;D009807;4.0;not relevant
@DISEASE_Odontogenic_Cysts;D009807;D009807;5.0;not relevant
@DISEASE_Odontoma;D009810;D009810;4.0;not relevant
@DISEASE_Oligodendroglioma;D009837;D009837;6.0;not relevant
@DISEASE_Oligodendroglioma;D009837;D009837;7.0;not relevant
@DISEASE_Oligodendroglioma;D009837;D009837;7.0;not relevant
@DISEASE_Ophthalmoplegia;D009886;D009886;3.0;not relevant
@DISEASE_Ophthalmoplegia;D009886;D009886;4.0;not relevant
@DISEASE_Ophthalmoplegia;D009886;D009886;4.0;not relevant
@DISEASE_Ophthalmoplegia;D009886;D009886;5.0;not relevant
@DISEASE_Optic_Atrophy_Hereditary_Leber;D029242;D029242;4.0;not relevant
@DISEASE_Optic_Atrophy_Hereditary_Leber;D029242;D029242;4.0;not relevant
@DISEASE_Optic_Atrophy_Hereditary_Leber;D029242;D029242;5.0;not relevant
@DISEASE_Optic_Atrophy_Hereditary_Leber;D029242;D029242;5.0;not relevant
@DISEASE_Optic_Atrophy_Hereditary_Leber;D029242;D029242;5.0;not relevant
@DISEASE_Optic_Atrophy_Hereditary_Leber;D029242;D029242;5.0;not relevant
@DISEASE_Optic_Atrophy_Hereditary_Leber;D029242;D029242;6.0;not relevant
@DISEASE_Optic_Neuritis;D009902;D009902;3.0;not relevant
@DISEASE_Optic_Neuritis;D009902;D009902;4.0;not relevant
@DISEASE_Optic_Neuropathy_Ischemic;D018917;D018917;3.0;not relevant
@DISEASE_Optic_Neuropathy_Ischemic;D018917;D018917;3.0;not relevant
@DISEASE_Optic_Neuropathy_Ischemic;D018917;D018917;4.0;not relevant
@DISEASE_Organizing_Pneumonia;D000092124;D000092124;6.0;not relevant
@DISEASE_Organizing_Pneumonia;D000092124;D000092124;7.0;not relevant
@DISEASE_Oropharyngeal_Neoplasms;D009959;D009959;4.0;not relevant
@DISEASE_Oropharyngeal_Neoplasms;D009959;D009959;4.0;not relevant
@DISEASE_Oropharyngeal_Neoplasms;D009959;D009959;4.0;not relevant
@DISEASE_Oropharyngeal_Neoplasms;D009959;D009959;6.0;not relevant
@DISEASE_Oroticaciduria_1;C537136;;;not relevant
@DISEASE_Osteoarthritis;D010003;D010003;3.0;relevant
@DISEASE_Osteoarthritis;D010003;D010003;4.0;relevant
@DISEASE_Osteoarthritis_Hip;D015207;D015207;4.0;relevant
@DISEASE_Osteoarthritis_Hip;D015207;D015207;5.0;relevant
@DISEASE_Osteoarthritis_Knee;D020370;D020370;4.0;relevant
@DISEASE_Osteoarthritis_Knee;D020370;D020370;5.0;relevant
@DISEASE_Osteoglophonic_dwarfism;C536050;;;not relevant
@DISEASE_Osteomyelitis;D010019;D010019;3.0;not relevant
@DISEASE_Osteomyelitis;D010019;D010019;4.0;not relevant
@DISEASE_Osteopetrosis;D010022;D010022;6.0;not relevant
@DISEASE_Osteophyte;D054850;D054850;5.0;not relevant
@DISEASE_Osteoporosis;D010024;D010024;4.0;not relevant
@DISEASE_Osteoporosis;D010024;D010024;4.0;not relevant
@DISEASE_Osteosarcoma;D012516;D012516;5.0;not relevant
@DISEASE_Osteosarcoma;D012516;D012516;6.0;not relevant
@DISEASE_Ovarian_Neoplasms;D010051;D010051;3.0;not relevant
@DISEASE_Ovarian_Neoplasms;D010051;D010051;4.0;not relevant
@DISEASE_Ovarian_Neoplasms;D010051;D010051;4.0;not relevant
@DISEASE_Ovarian_Neoplasms;D010051;D010051;4.0;not relevant
@DISEASE_Ovarian_Neoplasms;D010051;D010051;6.0;not relevant
@DISEASE_Ovarian_Neoplasms;D010051;D010051;6.0;not relevant
@DISEASE_Ovarian_Neoplasms;D010051;D010051;7.0;not relevant
@DISEASE_Pancreatic_Intraductal_Neoplasms;D000077779;D000077779;4.0;not relevant
@DISEASE_Pancreatic_Intraductal_Neoplasms;D000077779;D000077779;4.0;not relevant
@DISEASE_Pancreatic_Intraductal_Neoplasms;D000077779;D000077779;4.0;not relevant
@DISEASE_Pancreatic_Intraductal_Neoplasms;D000077779;D000077779;5.0;not relevant
@DISEASE_Pancreatic_Intraductal_Neoplasms;D000077779;D000077779;5.0;not relevant
@DISEASE_Pancreatic_Intraductal_Neoplasms;D000077779;D000077779;5.0;not relevant
@DISEASE_Pancreatic_Neoplasms;D010190;D010190;3.0;not relevant
@DISEASE_Pancreatic_Neoplasms;D010190;D010190;3.0;not relevant
@DISEASE_Pancreatic_Neoplasms;D010190;D010190;3.0;not relevant
@DISEASE_Pancreatic_Neoplasms;D010190;D010190;4.0;not relevant
@DISEASE_Pancreatic_Neoplasms;D010190;D010190;4.0;not relevant
@DISEASE_Pancreatitis;D010195;D010195;3.0;not relevant
@DISEASE_Pancreatitis_Acute_Necrotizing;D019283;D019283;4.0;not relevant
@DISEASE_Papillary_Thyroid_Microcarcinoma;C563277;;;not relevant
@DISEASE_Paraneoplastic_Polyneuropathy;D020364;D020364;4.0;not relevant
@DISEASE_Paraneoplastic_Polyneuropathy;D020364;D020364;4.0;not relevant
@DISEASE_Paraneoplastic_Polyneuropathy;D020364;D020364;5.0;not relevant
@DISEASE_Paraneoplastic_Polyneuropathy;D020364;D020364;5.0;not relevant
@DISEASE_Paraparesis_Spastic;D020336;D020336;5.0;not relevant
@DISEASE_Paraparesis_Spastic;D020336;D020336;6.0;not relevant
@DISEASE_Paraparesis_Tropical_Spastic;D015493;D015493;4.0;not relevant
@DISEASE_Paraparesis_Tropical_Spastic;D015493;D015493;4.0;not relevant
@DISEASE_Paraparesis_Tropical_Spastic;D015493;D015493;5.0;not relevant
@DISEASE_Paraparesis_Tropical_Spastic;D015493;D015493;5.0;not relevant
@DISEASE_Paraparesis_Tropical_Spastic;D015493;D015493;7.0;not relevant
@DISEASE_Parasitemia;D018512;D018512;3.0;not relevant
@DISEASE_Parasitemia;D018512;D018512;6.0;not relevant
@DISEASE_Parkinson_Disease;D010300;D010300;4.0;not relevant
@DISEASE_Parkinson_Disease;D010300;D010300;5.0;not relevant
@DISEASE_Parkinson_Disease;D010300;D010300;6.0;not relevant
@DISEASE_Parkinson_Disease_Secondary;D010302;D010302;5.0;not relevant
@DISEASE_Parkinson_Disease_Secondary;D010302;D010302;6.0;not relevant
@DISEASE_Parkinsonism_Dystonia_Infantile;C567730;;;not relevant
@DISEASE_Pectus_Carinatum;D066166;D066166;3.0;not relevant
@DISEASE_Pectus_Carinatum;D066166;D066166;3.0;not relevant
@DISEASE_Pectus_Carinatum;D066166;D066166;4.0;not relevant
@DISEASE_Pectus_Carinatum;D066166;D066166;4.0;not relevant
@DISEASE_Pectus_Carinatum;D066166;D066166;4.0;not relevant
@DISEASE_Pemphigoid_Benign_Mucous_Membrane;D010390;D010390;3.0;not relevant
@DISEASE_Pemphigoid_Benign_Mucous_Membrane;D010390;D010390;4.0;not relevant
@DISEASE_Pemphigoid_Bullous;D010391;D010391;3.0;not relevant
